ID_Pedido,Data_Venda,Categoria,Preco_Unitario,Quantidade,Idade_Cliente
2857,2023-07-20 00:00:00,Casa,129.4060431182715,3.0,38.0
2858,2023-05-11 00:00:00,Alimentos,82.86035426172703,6.0,59.0
2859,2023-07-19 00:00:00,Roupas,79.681622262001,7.0,19.0
2860,2023-07-14 00:00:00,Eletrônicos,231.51250995804835,1.0,69.0
2861,2023-05-17 00:00:00,Alimentos,156.68535997075944,3.0,53.0
2862,2023-11-17 00:00:00,Beleza,79.54662494516099,6.0,39.0
2863,2023-02-17 00:00:00,Eletrônicos,163.55271073239297,7.0,19.0
2864,2023-09-12 00:00:00,Casa,99.03566279138929,6.0,49.0
2865,2023-08-18 00:00:00,Beleza,176.48826524831375,4.0,64.0
2866,2023-08-10 00:00:00,Roupas,,6.0,30.0
2867,2023-02-23 00:00:00,Roupas,217.7249010196876,7.0,37.0
2868,2023-04-25 00:00:00,csa,105.48614656987958,7.0,36.0
2869,2023-03-09 00:00:00,Casa,123.31051466268615,6.0,22.0
2870,2023-07-03 00:00:00,roupa,240.11186646588652,4.0,70.0
2871,2023-10-17 00:00:00,Alimentos,2.083776876073472,7.0,
2872,2023-04-10 00:00:00,Alimentos,149.84835935775507,6.0,57.0
2873,2023-05-04 00:00:00,Casa,181.44061485685367,2.0,69.0
2874,2023-01-09 00:00:00,Alimentos,200.0441591587811,4.0,46.0
2875,2023-05-03 00:00:00,Roupas,82.02593959388965,6.0,53.0
2876,2023-09-12 00:00:00,Beleza,254.95313119638476,6.0,25.0
2877,2023-01-05 00:00:00,Alimentos,119.88243448506032,9.0,
2878,2023-02-04 00:00:00,Alimentos,130.50177052565738,2.0,47.0
2879,2023-12-14 00:00:00,Alimentos,189.45324700454861,8.0,24.0
2880,2023-04-23 00:00:00,Roupas,217.93586340612887,8.0,59.0
2881,2023-09-21 00:00:00,Beleza,154.28700093843398,5.0,56.0
2882,2023-07-23 00:00:00,Eletrônicos,222.41851501198914,8.0,62.0
2883,2023-08-21 00:00:00,Casa,84.39036083232381,4.0,62.0
2884,2023-04-16 00:00:00,Alimentos,145.8671861373441,2.0,22.0
2885,2023-09-22 00:00:00,Eletrônicos,,4.0,59.0
2886,2023-11-22 00:00:00,Eletrônicos,"R$ 177,12",7.0,71.0
2887,2023-09-28 00:00:00,Roupas,232.29535442486693,2.0,45.0
2888,2023-07-07 00:00:00,Casa,154.82475131095666,4.0,53.0
2889,2023-11-10 00:00:00,Roupas,151.7170826734726,4.0,46.0
2890,2023-05-05 00:00:00,Alimentos,206.28698839438516,4.0,41.0
2891,2023-12-01 00:00:00,Beleza,149.312977887566,3.0,30.0
2892,2023-10-28 00:00:00,Beleza,258.0769133325616,5.0,61.0
2893,2023-05-28 00:00:00,Alimentos,"R$ 268,28",3.0,32.0
2894,2023-07-03 00:00:00,Roupas,63.99702019080364,4.0,51.0
2895,2023-10-10 00:00:00,Casa,165.300399671709,7.0,64.0
2896,2023-10-05 00:00:00,CASA,,4.0,65.0
2897,2023-05-11 00:00:00,Casa,74.33352580530101,3.0,39.0
2898,2023-04-26 00:00:00,Roupas,117.22302713799601,,54.0
2899,2023-03-21 00:00:00,Roupas,122.2334721473179,7.0,23.0
2900,2023-05-15 00:00:00,Beleza,160.4124624934512,8.0,32.0
2901,2023-02-18 00:00:00,Beleza,174.21818157355284,5.0,62.0
2902,2023-03-14 00:00:00,Alimentos,132.20191997075335,8.0,24.0
2903,2023-07-16 00:00:00,Eletrônicos,87.6301881345158,2.0,41.0
2904,2023-08-19 00:00:00,Alimentos,174.27085340550198,7.0,23.0
2905,2023-04-03 00:00:00,Roupas,107.63777551278707,3.0,45.0
2906,2023-09-18 00:00:00,Beleza,161.0249330214158,,20.0
2907,2023-08-18 00:00:00,Casa,210.2557901648951,3.0,47.0
2908,2023-02-13 00:00:00,Beleza,,7.0,29.0
2909,2023-01-14 00:00:00,Roupas,28.513415451048445,3.0,64.0
2910,2023-06-16 00:00:00,Eletrônicos,174.36147220612781,8.0,28.0
2911,2023-03-19 00:00:00,Beleza,190.26527724960704,3.0,32.0
2912,2023-11-11 00:00:00,ROUPAS,162.42269116622523,7.0,29.0
2913,2023-08-22 00:00:00,ROUPAS,"R$ 172,19",9.0,71.0
2914,2023-12-23 00:00:00,Alimentos,42.02040906824729,1.0,46.0
2915,2023-07-07 00:00:00,Eletrônicos,136.58973863705023,8.0,58.0
2916,2023-12-31 00:00:00,Alimentos,109.54515918818794,3.0,50.0
2917,2023-03-04 00:00:00,Casa,113.1242202890447,4.0,61.0
2918,2023-03-01 00:00:00,Beleza,92.59424203244308,7.0,66.0
2919,2023-09-29 00:00:00,Alimentos,,8.0,22.0
2920,2023-02-24 00:00:00,Alimentos,,6.0,57.0
2921,2023-06-25 00:00:00,Beleza,234.08392606515395,5.0,47.0
2922,2023-10-18 00:00:00,Beleza,133.76792546507255,9.0,31.0
2923,2023-04-04 00:00:00,Alimentos,121.86628187518318,3.0,74.0
2924,2023-04-09 00:00:00,Casa,"R$ 86,62",8.0,38.0
2925,2023-05-29 00:00:00,Casa,201.51057319978958,6.0,46.0
2926,2023-03-08 00:00:00,Eletrônicos,110.41851082947774,9.0,24.0
2927,2023-04-06 00:00:00,eletronico,152.3580655816649,9.0,38.0
2928,2023-04-02 00:00:00,Beleza,103.71656120442944,5.0,62.0
2929,2023-09-22 00:00:00,Roupas,"R$ 146,78",,67.0
2930,2023-08-28 00:00:00,Alimentos,146.26444569459574,8.0,59.0
2931,2023-09-19 00:00:00,Alimentos,190.00287872714432,8.0,53.0
2932,2023-10-28 00:00:00,Alimentos,87.53437390565333,1.0,45.0
2933,2023-06-18 00:00:00,Casa,133.53266945836987,1.0,52.0
2934,2023-03-05 00:00:00,Alimentos,92.1677072169163,6.0,20.0
2935,2023-10-02 00:00:00,Eletrônicos,220.34158372468085,7.0,45.0
2936,2023-02-19 00:00:00,Beleza,200.22828572228516,4.0,37.0
2937,2023-01-09 00:00:00,Beleza,108.26474552121412,9.0,38.0
2938,2023-04-17 00:00:00,Alimentos,145.54039373435495,7.0,42.0
2939,2023-08-03 00:00:00,Eletrônicos,138.85134090871398,4.0,38.0
2940,2023-09-21 00:00:00,Beleza,36.69175364788839,9.0,44.0
2941,2023-04-22 00:00:00,Beleza,,4.0,40.0
2942,2023-07-10 00:00:00,Beleza,174.82716615876416,6.0,62.0
2943,2023-02-14 00:00:00,Alimentos,164.49805299403445,4.0,38.0
2944,2023-04-10 00:00:00,Roupas,136.29724576048937,1.0,24.0
2945,2023-06-12 00:00:00,Alimentos,71.29940094395273,7.0,36.0
2946,2023-04-26 00:00:00,Beleza,156.62486528041083,6.0,55.0
2947,2023-05-03 00:00:00,Alimentos,72.9258825854038,6.0,48.0
2948,2023-09-05 00:00:00,Eletrônicos,161.06996618531787,,20.0
2949,2023-12-10 00:00:00,Roupas,133.88270322308173,4.0,46.0
2950,2023-03-15 00:00:00,Eletrônicos,189.89839227575996,7.0,70.0
2951,2023-12-01 00:00:00,Beleza,158.64830767067068,8.0,72.0
2952,2023-12-16 00:00:00,Alimentos,170.56959516702418,8.0,62.0
2953,2023-02-01 00:00:00,Roupas,227.52897383867983,1.0,64.0
2954,2023-12-26 00:00:00,Eletrônicos,101.5568913604246,4.0,29.0
2955,2023-10-14 00:00:00,Alimentos,112.93323531569366,5.0,24.0
2956,2023-02-16 00:00:00,Alimentos,157.4051819305804,2.0,70.0
2957,2023-09-04 00:00:00,Roupas,135.3332666747877,2.0,31.0
2958,2023-07-04 00:00:00,Roupas,134.1400450277788,7.0,64.0
2959,2023-05-31 00:00:00,Alimentos,90.41525180833915,8.0,57.0
2960,2023-02-04 00:00:00,Roupas,108.93919633221748,1.0,39.0
2961,2023-10-04 00:00:00,Alimentos,176.51087557206904,3.0,247.0
2962,2023-06-25 00:00:00,Beleza,147.51521981208302,7.0,
2963,2023-12-05 00:00:00,Alimentos,201.83461412099723,8.0,63.0
2964,2023-04-13 00:00:00,Beleza,147.7375631296307,7.0,41.0
2965,2023-05-11 00:00:00,Casa,"R$ 81,36",6.0,60.0
2966,2023-07-07 00:00:00,Roupas,129.7587341516457,4.0,53.0
2967,2023-02-22 00:00:00,Eletrônicos,85.01321619803342,,63.0
2968,2023-10-31 00:00:00,Casa,207.4195663712333,5.0,67.0
2969,2023-07-05 00:00:00,Alimentos,165.34784139885605,9.0,29.0
2970,2023-08-26 00:00:00,Casa,99999.99,3.0,63.0
2971,2023-09-04 00:00:00,Beleza,202.38903416904043,4.0,70.0
2972,2023-05-24 00:00:00,Casa,164.61563921205638,4.0,31.0
2973,2023-11-18 00:00:00,Beleza,"R$ 179,07",2.0,66.0
2974,2023-04-25 00:00:00,Roupas,172.16534714760584,4.0,60.0
2975,2023-04-03 00:00:00,Casa,189.28910733588387,1.0,57.0
2976,2023-04-26 00:00:00,roupa,198.14297517908375,4.0,63.0
2977,2023-11-09 00:00:00,Beleza,131.5328156187122,7.0,47.0
2978,2023-12-26 00:00:00,Alimentos,170.09690314926183,7.0,74.0
2979,2023-05-03 00:00:00,Roupas,"R$ 119,35",5.0,58.0
2980,2023-10-30 00:00:00,Casa,95.02834129834378,8.0,32.0
2981,2023-04-20 00:00:00,Eletrônicos,161.63886265343976,5.0,30.0
2982,2023-11-20 00:00:00,Casa,252.21080104252664,7.0,36.0
2983,2023-01-21 00:00:00,Eletrônicos,170.97934884381488,3.0,60.0
2984,2023-06-07 00:00:00,Roupas,108.83214993922556,1.0,60.0
2985,2023-08-25 00:00:00,Alimentos,134.29706411145932,5.0,38.0
2986,2023-09-25 00:00:00,Roupas,141.2413150056941,5.0,65.0
2987,2023-07-18 00:00:00,Beleza,,1.0,28.0
2988,2023-09-19 00:00:00,Beleza,209.1816851825667,5.0,35.0
2989,2023-05-28 00:00:00,Eletrônicos,80.48347621178324,4.0,20.0
2990,2023-06-24 00:00:00,Alimentos,289.6602812891589,2.0,23.0
2991,2023-11-26 00:00:00,Beleza,113.74273329420186,7.0,58.0
2992,2023-10-29 00:00:00,Beleza,120.40414646434675,9.0,32.0
2993,2023-09-14 00:00:00,Casa,143.0729405428981,2.0,74.0
2994,2023-05-07 00:00:00,Roupas,178.58399652042914,9.0,70.0
2995,2023-09-10 00:00:00,Beleza,159.03756834814112,1.0,61.0
2996,2023-09-11 00:00:00,Beleza,191.64507050369033,3.0,49.0
2997,2023-11-29 00:00:00,Roupas,178.2550788058179,1.0,72.0
2998,2023-08-06 00:00:00,Beleza,224.3790206771387,3.0,26.0
2999,2023-06-09 00:00:00,Beleza,141.00644062834132,5.0,60.0
3000,2023-06-30 00:00:00,Alimentos,168.3823908525593,5.0,58.0
3001,2023-04-25 00:00:00,Roupas,209.61675217851558,7.0,31.0
3002,2023-06-28 00:00:00,Eletrônicos,56.996802029179676,8.0,39.0
3003,2023-12-14 00:00:00,Casa,83.07319339984814,,71.0
3004,2023-08-04 00:00:00,Beleza,137.95612631378077,2.0,23.0
3005,2023-09-21 00:00:00,Alimentos,283.6287480363245,6.0,50.0
3006,2023-06-10 00:00:00,Eletrônicos,125.69723073713675,7.0,59.0
3007,2023-07-01 00:00:00,Eletrônicos,146.65984755890008,5.0,74.0
3008,2023-11-02 00:00:00,Beleza,162.60871865846497,1.0,23.0
3009,2023-01-25 00:00:00,Eletrônicos,193.7405126139587,3.0,54.0
3010,2023-12-15 00:00:00,Beleza,12.036159592684243,7.0,33.0
3011,2023-01-23 00:00:00,Alimentos,181.74117333018603,3.0,61.0
3012,2023-07-22 00:00:00,Alimentos,124.70617744842627,6.0,48.0
3013,2023-11-30 00:00:00,Casa,160.04453337102538,8.0,46.0
3014,2023-02-20 00:00:00,Alimentos,168.0783898577964,7.0,27.0
3015,2023-11-16 00:00:00,Beleza,221.9451565256018,2.0,42.0
3016,2023-05-19 00:00:00,Casa,61.685404311289474,6.0,73.0
3017,2023-03-10 00:00:00,Beleza,137.93237954313219,4.0,52.0
3018,2023-09-12 00:00:00,Casa,212.20388376833978,9.0,43.0
3019,2023-11-02 00:00:00,Alimentos,117.92266822036513,7.0,60.0
3020,2023-12-09 00:00:00,Eletrônicos,153.97068121373752,6.0,71.0
3021,2023-06-15 00:00:00,Beleza,65.04591475309007,8.0,46.0
3022,2023-03-24 00:00:00,Beleza,182.11153967919807,4.0,66.0
3023,2023-12-19 00:00:00,Roupas,87.57330516624654,7.0,31.0
3024,2023-11-14 00:00:00,Alimentos,164.0539383090629,9.0,24.0
3025,2023-04-08 00:00:00,Eletrônicos,,8.0,56.0
3026,2023-08-07 00:00:00,Eletrônicos,104.74530017651128,6.0,30.0
3027,2023-10-07 00:00:00,Alimentos,212.3860966854421,7.0,32.0
3028,2023-03-29 00:00:00,Beleza,121.39752261451588,8.0,62.0
3029,2023-04-27 00:00:00,Beleza,65.58174441148472,1.0,70.0
3030,2023-09-30 00:00:00,Beleza,134.88504407206517,8.0,55.0
3031,2023-02-26 00:00:00,CASA,"R$ 137,02",5.0,29.0
3032,2023-11-21 00:00:00,Eletrônicos,208.4240315732472,9.0,69.0
3033,2023-09-23 00:00:00,Beleza,142.4943392641211,7.0,58.0
3034,2023-12-21 00:00:00,Casa,91.64023159828292,9.0,68.0
3035,2023-06-26 00:00:00,Roupas,174.60408125218035,9.0,33.0
3036,2023-03-27 00:00:00,Roupas,170.34438713055718,3.0,71.0
3037,2023-12-16 00:00:00,Roupas,106.3442500894379,4.0,72.0
3038,2023-10-27 00:00:00,Roupas,,5.0,43.0
3039,2023-05-31 00:00:00,Casa,119.64794532208518,5.0,20.0
3040,2023-07-11 00:00:00,Beleza,158.9558407810208,6.0,74.0
3041,2023-02-26 00:00:00,Roupas,72.1247628199592,2.0,46.0
3042,2023-07-04 00:00:00,Beleza,202.96503576407662,7.0,18.0
3043,2023-11-21 00:00:00,Alimentos,149.64157755662143,1.0,34.0
3044,2023-04-01 00:00:00,Roupas,110.2992909236456,4.0,32.0
3045,2023-02-08 00:00:00,Eletrônicos,142.01465114325316,9.0,34.0
3046,2023-07-14 00:00:00,Casa,140.0660209185503,4.0,52.0
3047,2023-05-11 00:00:00,Beleza,209.59907768358764,8.0,72.0
3048,2023-01-12 00:00:00,Beleza,133.87762502734606,2.0,67.0
3049,2023-03-19 00:00:00,Beleza,158.34783003644907,7.0,45.0
3050,2023-08-22 00:00:00,Roupas,133.05330490383264,7.0,50.0
3051,2023-09-22 00:00:00,Eletrônicos,190.09768918309408,1.0,71.0
3052,2023-05-19 00:00:00,Casa,61.98163305660867,2.0,64.0
3053,2023-05-11 00:00:00,Eletrônicos,127.3540171366178,9.0,61.0
3054,2023-07-27 00:00:00,Roupas,79.10214417170309,8.0,27.0
3055,2023-09-24 00:00:00,Casa,145.10930360389665,3.0,22.0
3056,2023-03-23 00:00:00,Beleza,"R$ 169,40",8.0,47.0
3057,2023-02-27 00:00:00,Alimentos,121.26981508516222,1.0,47.0
3058,2023-12-12 00:00:00,Eletrônicos,183.98818090079635,5.0,20.0
3059,2023-08-19 00:00:00,Roupas,104.09544215745925,8.0,41.0
3060,2023-10-13 00:00:00,Alimentos,150.16471026216698,8.0,36.0
3061,2023-07-04 00:00:00,Beleza,53.49775576179613,9.0,23.0
3062,2023-01-28 00:00:00,Roupas,144.32340787724848,3.0,69.0
3063,2023-02-25 00:00:00,csa,151.6709178293541,2.0,40.0
3064,2023-04-22 00:00:00,Roupas,184.5759783162789,,
3065,2023-09-21 00:00:00,Alimentos,221.08038608500692,4.0,37.0
3066,2023-04-20 00:00:00,Casa,192.5840540726311,2.0,36.0
3067,2023-04-07 00:00:00,Eletrônicos,85.03808377803419,7.0,71.0
3068,2023-09-14 00:00:00,Beleza,176.97194169229107,3.0,62.0
3069,2023-01-26 00:00:00,ROUPAS,147.5056629839077,2.0,50.0
3070,2023-10-16 00:00:00,Casa,88.71301868310559,5.0,48.0
3071,2023-12-15 00:00:00,Roupas,98.29276199072928,1.0,55.0
3072,2023-01-26 00:00:00,Alimentos,223.89009487649537,2.0,72.0
3073,2023-07-07 00:00:00,Beleza,105.00057739444924,6.0,18.0
3074,2023-03-14 00:00:00,Eletrônicos,112.52803879271242,4.0,61.0
3075,2023-01-15 00:00:00,Alimentos,184.27591666676318,5.0,71.0
3076,2023-12-09 00:00:00,Roupas,141.5802026872451,3.0,48.0
3077,2023-07-13 00:00:00,Alimentos,132.19050160111127,1.0,52.0
3078,2023-10-26 00:00:00,Roupas,66.98860069504107,7.0,63.0
3079,2023-05-01 00:00:00,Casa,213.23872723463444,8.0,65.0
3080,2023-07-10 00:00:00,Casa,129.72926616056466,3.0,23.0
3081,2023-01-18 00:00:00,Eletrônicos,103.08060311540576,7.0,36.0
3082,2023-03-06 00:00:00,Roupas,161.10356536677364,1.0,66.0
3083,2023-10-15 00:00:00,Alimentos,105.95131203484542,8.0,54.0
3084,2023-06-06 00:00:00,Casa,79.32934968039368,5.0,69.0
3085,2023-01-18 00:00:00,Roupas,129.91266686160424,4.0,45.0
3086,2023-03-28 00:00:00,Alimentos,152.6406573001864,5.0,62.0
3087,2023-05-18 00:00:00,Eletrônicos,"R$ 181,13",5.0,47.0
3088,2023-01-23 00:00:00,Beleza,130.34466849498583,6.0,69.0
3089,2023-07-04 00:00:00,Roupas,108.75645959244322,5.0,22.0
3090,2023-10-05 00:00:00,Beleza,164.54832882958706,9.0,49.0
3091,2023-02-09 00:00:00,Casa,134.0636928458412,8.0,21.0
3092,2023-05-23 00:00:00,Alimentos,"R$ 140,42",6.0,26.0
3093,2023-04-18 00:00:00,Eletrônicos,153.61078410169952,2.0,39.0
3094,2023-06-11 00:00:00,Casa,103.92299115424015,4.0,42.0
3095,2023-04-24 00:00:00,Beleza,227.0085649593958,4.0,66.0
3096,2023-02-01 00:00:00,Roupas,"R$ 65,50",3.0,30.0
3097,2023-09-22 00:00:00,Roupas,88.60107902347568,8.0,19.0
3098,2023-06-30 00:00:00,CASA,135.75935355160058,6.0,37.0
3099,2023-07-28 00:00:00,Alimentos,,4.0,33.0
3100,2023-02-22 00:00:00,Eletrônicos,168.53807328826045,6.0,44.0
3101,2023-12-10 00:00:00,Beleza,196.86501283666013,1.0,54.0
3102,2023-08-06 00:00:00,Eletrônicos,212.4919360839734,9.0,60.0
3103,2023-04-26 00:00:00,Casa,184.80747530698116,7.0,67.0
3104,2023-05-29 00:00:00,Eletrônicos,239.1930307812227,6.0,24.0
3105,2023-01-27 00:00:00,Casa,122.03902313714647,1.0,53.0
3106,2023-01-09 00:00:00,Casa,99999.99,7.0,48.0
3107,2023-01-25 00:00:00,Alimentos,204.21621359538207,4.0,48.0
3108,2023-01-27 00:00:00,Alimentos,167.24227699524803,5.0,21.0
3109,2023-12-08 00:00:00,Alimentos,163.18039401004035,5.0,66.0
3110,2023-12-24 00:00:00,Roupas,"R$ 143,95",5.0,
3111,2023-11-10 00:00:00,Roupas,218.01997364454047,5.0,70.0
3112,2023-01-22 00:00:00,Eletrônicos,101.5364642371533,9.0,68.0
3113,2023-01-05 00:00:00,Alimentos,54.49897847878688,5.0,42.0
3114,2023-12-31 00:00:00,Eletrônicos,214.7832445061139,7.0,35.0
3115,2023-04-27 00:00:00,Alimentos,231.81382681337095,6.0,57.0
3116,2023-04-23 00:00:00,Casa,120.8113632786853,6.0,40.0
3117,2023-08-06 00:00:00,Beleza,,4.0,26.0
3118,2023-10-18 00:00:00,Casa,82.8898079528413,4.0,33.0
3119,2023-02-03 00:00:00,Beleza,89.2201424027956,6.0,20.0
3120,2023-01-24 00:00:00,Beleza,195.5689453710367,9.0,34.0
3121,2023-09-04 00:00:00,Roupas,120.10981359885369,5.0,35.0
3122,2023-01-01 00:00:00,Beleza,157.77378637609507,3.0,51.0
3123,2023-04-02 00:00:00,Eletrônicos,187.7548105283449,4.0,47.0
3124,2023-11-01 00:00:00,Eletrônicos,225.7736177088468,2.0,46.0
3125,2023-06-11 00:00:00,Beleza,147.9374966084761,5.0,63.0
3126,2023-03-22 00:00:00,Casa,150.59660426972445,3.0,58.0
3127,2023-01-17 00:00:00,Alimentos,58.267965986677225,5.0,61.0
3128,2023-04-07 00:00:00,Roupas,88.65725503281915,4.0,52.0
3129,2023-12-15 00:00:00,Beleza,164.48570189149697,4.0,29.0
3130,2023-05-03 00:00:00,Roupas,"R$ 147,06",9.0,67.0
3131,2023-06-03 00:00:00,Casa,112.29595710944628,6.0,19.0
3132,2023-07-20 00:00:00,Alimentos,109.22738577594968,3.0,28.0
3133,2023-07-18 00:00:00,Eletrônicos,47.40629408493804,4.0,59.0
3134,2023-11-25 00:00:00,Roupas,162.71826698559417,6.0,34.0
3135,2023-11-11 00:00:00,Casa,"R$ 137,60",5.0,51.0
3136,2023-09-13 00:00:00,Casa,"R$ 99999,99",8.0,29.0
3137,2023-09-23 00:00:00,Alimentos,152.23437600147395,8.0,59.0
3138,2023-05-26 00:00:00,Beleza,170.88501120838043,1.0,52.0
3139,2023-01-23 00:00:00,Beleza,139.30956160605845,3.0,55.0
3140,2023-05-06 00:00:00,Casa,244.19556863591043,1.0,28.0
3141,2023-05-10 00:00:00,roupa,174.47062457099275,,22.0
3142,2023-05-01 00:00:00,Alimentos,70.02000301520292,5.0,69.0
3143,2023-05-26 00:00:00,Beleza,186.91416296478207,3.0,18.0
3144,2023-12-08 00:00:00,Beleza,241.48845655756588,6.0,45.0
3145,2023-11-23 00:00:00,Beleza,72.92356623149462,6.0,32.0
3146,2023-10-31 00:00:00,Casa,153.108046721973,6.0,196.0
3147,2023-11-11 00:00:00,Beleza,125.87434995037825,1.0,68.0
3148,2023-05-08 00:00:00,Beleza,167.79025492309654,2.0,69.0
3149,2023-12-23 00:00:00,Beleza,138.36570797840997,7.0,73.0
3150,2023-03-05 00:00:00,Casa,159.72076863135067,7.0,58.0
3151,2023-07-03 00:00:00,Eletrônicos,77.65100067026242,3.0,29.0
3152,2023-01-01 00:00:00,Beleza,118.52190151299321,1.0,
3153,2023-06-17 00:00:00,Roupas,72.99672246431734,5.0,27.0
3154,2023-01-30 00:00:00,Eletrônicos,253.218556401934,3.0,54.0
3155,2023-02-28 00:00:00,Casa,101.3223196263079,3.0,36.0
3156,2023-08-14 00:00:00,Alimentos,150.215620930615,7.0,47.0
3157,2023-12-06 00:00:00,Roupas,164.0893255294424,5.0,72.0
3158,2023-06-10 00:00:00,Casa,162.26544248208896,7.0,72.0
3159,2023-05-19 00:00:00,Beleza,"R$ 156,58",1.0,43.0
3160,2023-12-18 00:00:00,Beleza,121.20799686739313,3.0,45.0
3161,2023-11-26 00:00:00,Alimentos,122.29578315882759,7.0,24.0
3162,2023-03-18 00:00:00,Eletrônico ,181.23414950336215,8.0,42.0
3163,2023-03-13 00:00:00,Roupas,175.39538761153008,7.0,46.0
3164,2023-07-10 00:00:00,Roupas,150.2402322176698,2.0,57.0
3165,2023-05-23 00:00:00,Alimentos,145.1856748452613,4.0,59.0
3166,2023-09-30 00:00:00,Roupas,,5.0,55.0
3167,2023-07-05 00:00:00,Alimentos,97.14034508637906,5.0,43.0
3168,2023-06-05 00:00:00,roupa,105.13602938552293,7.0,74.0
3169,2023-07-18 00:00:00,Roupas,125.68881167979355,1.0,22.0
3170,2023-02-16 00:00:00,Eletrônicos,141.25497824277463,4.0,38.0
3171,2023-11-30 00:00:00,Roupas,174.29144159005259,9.0,54.0
3172,2023-02-01 00:00:00,Casa,,2.0,45.0
3173,2023-05-14 00:00:00,Roupas,,6.0,50.0
3174,2023-09-28 00:00:00,Roupas,80.70995847899617,8.0,67.0
3175,2023-05-31 00:00:00,Roupas,109.22928769985973,6.0,28.0
3176,2023-08-16 00:00:00,Eletrônicos,,9.0,45.0
3177,2023-04-26 00:00:00,Beleza,106.89461454464438,8.0,74.0
3178,2023-11-09 00:00:00,Beleza,119.31689110459858,1.0,22.0
3179,2023-07-20 00:00:00,Roupas,170.17084837597332,6.0,72.0
3180,2023-11-25 00:00:00,Casa,159.8072248087659,3.0,66.0
3181,2023-01-24 00:00:00,Eletrônicos,52.793476012602596,1.0,50.0
3182,2023-05-09 00:00:00,Alimentos,199.26537591837373,4.0,51.0
3183,2023-10-26 00:00:00,Alimentos,183.97925434112852,3.0,25.0
3184,2023-02-24 00:00:00,Eletrônicos,89.63181806912623,7.0,55.0
3185,2023-09-12 00:00:00,Alimentos,111.25378947221138,9.0,45.0
3186,2023-09-11 00:00:00,Roupas,,7.0,32.0
3187,2023-12-12 00:00:00,Eletrônicos,80.5265749944433,2.0,27.0
3188,2023-05-25 00:00:00,Eletrônicos,138.52797611250205,8.0,25.0
3189,2023-05-16 00:00:00,Roupas,123.09225132432181,9.0,55.0
3190,2023-12-13 00:00:00,Casa,150.53425937362496,4.0,45.0
3191,2023-02-20 00:00:00,Eletrônicos,167.80320627967396,5.0,72.0
3192,2023-08-05 00:00:00,Beleza,176.57764857011125,5.0,36.0
3193,2023-04-22 00:00:00,Eletrônicos,172.59271535348958,3.0,
3194,2023-04-05 00:00:00,Eletrônicos,128.8447317281451,5.0,65.0
3195,2023-07-11 00:00:00,Alimentos,214.2472417250362,3.0,45.0
3196,2023-03-08 00:00:00,Beleza,95.92088065687548,5.0,21.0
3197,2023-05-11 00:00:00,Casa,134.77646748241358,6.0,73.0
3198,2023-03-05 00:00:00,Casa,68.16923643577385,4.0,43.0
3199,2023-08-18 00:00:00,Eletrônicos,137.65440778975977,4.0,28.0
3200,2023-06-11 00:00:00,Alimentos,136.23553597583467,7.0,52.0
3201,2023-02-13 00:00:00,Roupas,151.30929526125405,3.0,18.0
3202,2023-01-30 00:00:00,Eletrônicos,152.6705506555399,2.0,42.0
3203,2023-12-12 00:00:00,Roupas,175.12947331407563,7.0,60.0
3204,2023-07-04 00:00:00,Alimentos,185.84216989077183,6.0,26.0
3205,2023-10-11 00:00:00,Eletrônicos,158.22198756634512,4.0,18.0
3206,2023-10-10 00:00:00,Alimentos,30.058289223509902,3.0,60.0
3207,2023-10-18 00:00:00,Alimentos,124.65048868151621,6.0,71.0
3208,2023-06-19 00:00:00,Eletrônicos,209.04547058143558,5.0,63.0
3209,2023-04-21 00:00:00,Roupas,,1.0,69.0
3210,2023-06-10 00:00:00,Roupas,190.77481991191954,7.0,58.0
3211,2023-08-22 00:00:00,Roupas,122.81030373930793,1.0,42.0
3212,2023-05-10 00:00:00,Roupas,162.3610787071489,8.0,54.0
3213,2023-09-28 00:00:00,Beleza,118.06585235552583,,35.0
3214,2023-08-22 00:00:00,Alimentos,109.09411895557126,1.0,36.0
3215,2023-02-24 00:00:00,Eletrônicos,156.98866973220208,3.0,57.0
3216,2023-02-07 00:00:00,ELETRONICOS,121.30285272176167,2.0,45.0
3217,2023-09-19 00:00:00,Eletrônicos,94.91718130429335,9.0,46.0
3218,2023-05-18 00:00:00,Roupas,185.86239790562394,8.0,54.0
3219,2023-09-27 00:00:00,Eletrônicos,,4.0,37.0
3220,2023-11-25 00:00:00,Alimentos,79.84170339979467,7.0,32.0
3221,2023-08-12 00:00:00,Casa,138.71952611479267,4.0,43.0
3222,2023-04-23 00:00:00,Roupas,187.7160356463896,4.0,47.0
3223,2023-07-09 00:00:00,Casa,117.57018299435566,8.0,66.0
3224,2023-11-27 00:00:00,Alimentos,"R$ 89,24",2.0,26.0
3225,2023-04-02 00:00:00,Roupas,110.94182169923528,9.0,47.0
3226,2023-07-16 00:00:00,Beleza,,8.0,65.0
3227,2023-02-24 00:00:00,Casa,149.88138337655852,2.0,72.0
3228,2023-04-20 00:00:00,Eletrônicos,141.52761237191663,5.0,61.0
3229,2023-10-26 00:00:00,Roupas,"R$ 96,32",9.0,
3230,2023-03-20 00:00:00,Eletrônicos,206.90062230618014,6.0,42.0
3231,2023-04-27 00:00:00,Alimentos,119.67877033692548,3.0,69.0
3232,2023-08-24 00:00:00,Roupas,160.76214565648496,9.0,58.0
